1613162436645,10.3133
1613162436708,10.3133
1613162436761,10.3133
1613162436813,10.3133
1613162436870,87.268
1613162436924,87.268
1613162436975,87.268
1613162437026,87.268
1613162437077,87.268
1613162437136,87.268
1613162437188,87.268
1613162437246,87.268
1613162437298,87.268
1613162437354,87.268
1613162437410,87.268
1613162437462,87.268
1613162437515,87.268
1613162437572,87.268
1613162437623,87.268
1613162437676,87.268
1613162437736,87.268
1613162437792,87.268
1613162437846,87.268
1613162437898,87.268
1613162437950,87.268
1613162438002,87.268
1613162438053,87.268
1613162438106,87.268
1613162438161,87.268
1613162438212,87.268
1613162438267,87.268
1613162438325,87.268
1613162438376,87.268
1613162438427,87.268
1613162438488,87.268
1613162438540,87.268
1613162438591,87.268
1613162438646,87.268
1613162438699,87.268
1613162438752,86.768
1613162438809,86.748
1613162438870,86.728
1613162438923,86.728
1613162438981,86.728
1613162439032,86.728
1613162439085,86.728
1613162439154,86.728
1613162439212,86.728
1613162439264,86.728
1613162439319,86.728
1613162439373,86.728
1613162439431,86.728
1613162439489,86.728
1613162439548,86.728
1613162439604,86.728
1613162439671,86.728
1613162439724,86.728
1613162439778,86.728
1613162439836,86.728
1613162439899,86.728
1613162439958,86.728
1613162440018,86.728
1613162440074,86.728
1613162440137,86.728
1613162440198,86.728
1613162440254,86.728
1613162440314,86.728
1613162440376,86.728
1613162440432,86.728
1613162440486,86.728
1613162440543,86.728
1613162440602,86.728
1613162440656,86.728
1613162440718,86.728
1613162440770,86.728
1613162440842,86.728
1613162440903,86.728
1613162440978,86.728
1613162441036,86.728
1613162441090,86.728
1613162441147,86.728
1613162441206,86.728
1613162441266,86.728
1613162441319,86.728
1613162441373,86.728
1613162441430,86.728
1613162441488,86.728
1613162441547,82.548
1613162441614,82.548
1613162441678,82.548
1613162441739,82.548
1613162441797,82.548
1613162441852,82.548
1613162441920,82.548
1613162441982,82.548
1613162442037,82.548
1613162442104,82.548
1613162442169,82.548
1613162442225,82.548
1613162442294,82.548
1613162442350,82.548
1613162442413,82.548
1613162442466,82.548
1613162442521,82.548
1613162442572,82.548
1613162442624,82.548
1613162442682,82.548
1613162442741,82.548
1613162442792,82.548
1613162442865,82.548
1613162442916,82.548
1613162442978,82.548
1613162443043,82.548
1613162443100,82.548
1613162443151,82.548
1613162443204,82.548
1613162443261,82.548
1613162443316,82.548
1613162443375,82.548
1613162443435,82.548
1613162443494,82.548
1613162443558,82.548
1613162443615,82.548
1613162443666,82.548
1613162443717,82.548
1613162443767,82.548
1613162443819,82.548
1613162443873,82.548
1613162443930,82.548
1613162443985,82.508
1613162444039,82.508
1613162444102,82.508
1613162444154,82.508
1613162444208,82.508
1613162444267,82.508
1613162444330,82.508
1613162444386,82.508
1613162444448,82.508
1613162444504,82.508
1613162444562,82.508
1613162444626,82.508
1613162444687,82.508
1613162444749,82.508
1613162444813,82.508
1613162444868,82.508
1613162444941,82.508
1613162445009,82.508
1613162445073,82.508
1613162445129,82.508
1613162445188,82.508
1613162445239,82.508
1613162445305,82.508
1613162445362,82.508
1613162445415,82.508
1613162445470,82.508
1613162445545,82.508
1613162445620,82.508
1613162445682,82.508
1613162445758,82.508
1613162445811,82.508
1613162445875,82.508
1613162445934,82.508
1613162445992,82.508
1613162446044,82.508
1613162446099,82.508
1613162446151,82.508
1613162446211,82.508
1613162446266,82.508
1613162446317,82.508
1613162446368,82.508
1613162446424,82.508
1613162446480,82.508
1613162446543,82.508
1613162446610,82.508
1613162446673,82.508
1613162446730,82.508
1613162446795,82.508
1613162446853,82.508
1613162446908,82.508
1613162446966,82.508
1613162447025,82.508
1613162447088,82.508
1613162447146,82.508
1613162447199,82.508
1613162447254,82.508
1613162447312,82.508
1613162447376,82.508
1613162447432,82.508
1613162447484,82.508
1613162447542,82.508
1613162447598,82.508
1613162447675,82.508
1613162447729,82.508
1613162447780,82.508
1613162447836,82.508
1613162447895,82.508
1613162447949,82.508
1613162448001,82.508
1613162448052,82.508
1613162448114,82.508
1613162448176,82.508
1613162448245,82.508
1613162448301,82.508
1613162448354,82.508
1613162448410,82.508
1613162448476,82.508
1613162448530,82.508
1613162448596,82.508
1613162448654,82.508
1613162448706,82.508
1613162448758,82.508
1613162448813,82.508
1613162448867,82.508
1613162448921,82.508
1613162448982,82.508
1613162449037,82.508
1613162449097,82.508
1613162449161,82.508
1613162449222,82.508
1613162449290,82.508
1613162449345,82.508
1613162449407,82.508
1613162449459,82.508
1613162449513,82.508
1613162449570,82.508
1613162449629,82.508
1613162449682,82.508
1613162449740,82.508
1613162449799,82.508
1613162449860,82.508
1613162449918,82.508
1613162449990,82.508
1613162450046,82.508
1613162450106,82.508
1613162450162,82.508
1613162450225,82.508
1613162450281,82.508
1613162450339,82.508
1613162450406,82.508
1613162450466,82.508
1613162450521,82.508
1613162450584,82.508
1613162450661,82.508
1613162450731,82.508
1613162450795,82.508
1613162450857,82.508
1613162450919,82.508
1613162450977,82.508
1613162451032,82.508
1613162451085,82.508
1613162451142,82.508
1613162451199,82.508
1613162451252,82.508
1613162451309,82.508
1613162451366,82.508
1613162451418,82.508
1613162451469,82.508
1613162451520,82.508
1613162451572,82.508
1613162451627,82.508
1613162451679,82.508
1613162451740,82.508
1613162451791,82.508
1613162451846,82.508
1613162451900,82.508
1613162451953,82.508
1613162452013,82.508
1613162452067,82.508
1613162452121,82.508
1613162452182,82.508
1613162452237,82.508
1613162452301,82.508
1613162452356,82.508
1613162452450,82.508
1613162452520,82.508
1613162452579,82.508
1613162452647,82.508
1613162452722,82.508
1613162452778,82.508
1613162452839,82.508
1613162452894,82.508
1613162452953,82.508
1613162453011,82.508
1613162453065,82.508
1613162453126,82.508
1613162453183,82.508
1613162453236,82.508
1613162453291,82.508
1613162453355,82.508
1613162453422,82.508
1613162453477,82.508
1613162453541,82.508
1613162453597,82.508
1613162453656,82.508
1613162453713,82.508
1613162453767,82.508
1613162453823,82.508
1613162453891,82.508
1613162453946,82.508
1613162453997,82.508
1613162454051,82.508
1613162454107,82.508
1613162454159,82.508
1613162454212,82.508
1613162454265,82.508
1613162454320,82.508
1613162454372,82.508
1613162454425,82.508
1613162454486,82.508
1613162454537,82.508
1613162454593,82.508
1613162454653,82.508
1613162454707,82.508
1613162454760,82.508
1613162454815,82.508
1613162454872,82.508
1613162454930,82.508
1613162454981,82.508
1613162455034,82.508
1613162455090,82.508
1613162455145,82.508
1613162455212,82.508
1613162455281,82.508
1613162455336,82.508
1613162455393,82.508
1613162455475,82.508
1613162455543,82.508
1613162455598,82.508
1613162455649,82.508
1613162455708,82.508
1613162455773,82.508
1613162455848,82.508
1613162455904,82.508
1613162455962,82.508
1613162456026,82.508
1613162456081,82.508
1613162456140,82.508
1613162456198,82.508
1613162456256,82.508
1613162456318,82.508
1613162456378,82.508
1613162456437,82.508
1613162456488,82.508
1613162456539,82.508
1613162456591,82.508
1613162456650,82.508
1613162456706,82.508
1613162456766,82.508
1613162456821,82.508
1613162456886,82.508
1613162456959,82.508
1613162457016,82.508
1613162457075,82.508
1613162457128,82.508
1613162457187,82.508
1613162457244,82.508
1613162457306,82.508
1613162457362,82.508
1613162457414,82.508
1613162457466,82.508
1613162457526,82.508
1613162457585,82.508
1613162457637,82.508
1613162457698,82.508
1613162457753,82.508
1613162457807,82.508
1613162457869,82.508
1613162457931,82.508
1613162457985,82.508
1613162458047,82.508
1613162458102,82.508
1613162458164,82.508
1613162458219,82.508
1613162458273,82.508
1613162458326,82.508
1613162458386,82.508
1613162458438,82.508
1613162458500,82.508
1613162458558,82.508
1613162458614,82.508
1613162458678,82.508
1613162458747,82.508
1613162458808,82.508
1613162458872,82.508
1613162458924,82.508
1613162458976,82.508
1613162459027,82.508
1613162459087,82.508
1613162459148,82.508
1613162459208,82.508
1613162459261,82.508
1613162459327,82.508
1613162459383,82.508
1613162459442,82.508
1613162459500,82.508
1613162459552,82.508
1613162459605,82.508
1613162459660,82.508
1613162459715,82.508
1613162459780,82.508
1613162459833,82.508
1613162459890,82.508
1613162459952,82.508
1613162460021,82.508
1613162460074,82.508
1613162460138,82.508
1613162460190,82.508
1613162460241,82.508
1613162460297,82.508
1613162460355,82.508
1613162460415,82.508
1613162460477,82.508
1613162460534,82.508
1613162460597,82.508
1613162460653,82.508
1613162460714,82.508
1613162460776,82.508
1613162460838,82.508
1613162460891,82.508
1613162460947,82.508
1613162461019,82.508
1613162461090,82.508
1613162461151,82.508
1613162461216,82.508
1613162461283,82.508
1613162461335,82.508
1613162461390,82.508
1613162461448,82.508
1613162461501,82.508
1613162461554,82.508
1613162461611,82.508
1613162461686,82.508
1613162461746,82.508
1613162461798,82.508
1613162461855,82.508
1613162461917,82.508
1613162461993,82.508
1613162462053,82.508
1613162462106,82.508
1613162462161,82.508
1613162462214,82.508
1613162462276,82.508
1613162462331,82.508
1613162462393,82.508
1613162462454,82.508
1613162462512,82.508
1613162462574,82.508
1613162462628,82.508
1613162462689,82.508
1613162462743,82.508
1613162462799,82.508
1613162462856,82.508
1613162462918,82.508
1613162462969,82.508
1613162463028,82.508
1613162463086,82.508
1613162463143,82.508
1613162463198,82.508
1613162463254,82.508
1613162463306,82.508
1613162463360,82.508
1613162463434,82.508
1613162463491,82.508
1613162463558,82.508
1613162463625,82.508
1613162463676,82.508
1613162463730,82.508
1613162463790,82.508
1613162463844,82.508
1613162463900,82.508
1613162463959,82.508
1613162464018,82.508
1613162464077,82.508
1613162464141,82.508
1613162464204,82.508
1613162464257,82.508
1613162464313,82.508
1613162464365,82.508
1613162464418,82.508
1613162464469,82.508
1613162464534,82.508
1613162464599,82.508
1613162464654,82.508
1613162464715,82.508
1613162464770,82.508
1613162464824,82.508
1613162464875,82.508
1613162464932,82.508
1613162464983,82.508
1613162465035,82.508
1613162465094,82.508
1613162465162,82.508
1613162465214,82.508
1613162465267,82.508
1613162465325,82.508
1613162465387,82.508
1613162465450,82.508
1613162465508,82.508
1613162465568,82.508
1613162465619,82.508
1613162465671,82.508
1613162465731,82.508
1613162465784,82.508
1613162465839,82.508
1613162465891,82.508
1613162465945,82.508
1613162465996,82.508
1613162466054,82.508
1613162466107,82.508
1613162466159,82.508
1613162466223,82.508
1613162466300,82.508
1613162466358,82.508
1613162466411,82.508
1613162466468,82.508
1613162466524,82.508
1613162466580,82.508
1613162466631,82.508
1613162466686,82.508
1613162466738,82.508
1613162466794,82.508
1613162466854,82.508
1613162466906,82.508
1613162466959,82.508
1613162467013,82.508
1613162467069,82.508
1613162467121,82.508
1613162467177,82.508
1613162467233,82.508
1613162467292,82.508
1613162467359,82.508
1613162467433,82.508
1613162467484,82.508
1613162467538,82.508
1613162467592,82.508
1613162467651,82.508
1613162467707,82.508
1613162467764,82.508
1613162467823,82.508
1613162467878,82.508
1613162467949,82.508
1613162468013,82.508
1613162468070,82.508
1613162468133,82.508
1613162468189,82.508
1613162468243,82.508
1613162468306,82.508
1613162468357,82.508
1613162468422,82.508
1613162468483,82.508
1613162468544,82.508
1613162468609,82.508
1613162468671,82.508
1613162468733,82.508
1613162468796,82.508
1613162468857,82.508
1613162468914,82.508
1613162468970,82.508
1613162469022,82.508
1613162469084,82.508
1613162469142,82.508
1613162469200,82.508
1613162469268,82.508
1613162469326,82.508
1613162469393,82.508
1613162469444,82.508
1613162469512,82.508
1613162469592,82.508
1613162469653,82.508
1613162469705,82.508
1613162469758,82.508
1613162469821,82.508
1613162469885,82.508
1613162469938,82.508
1613162469994,82.508
1613162470045,82.508
1613162470098,82.508
1613162470149,82.508
1613162470203,82.508
1613162470254,82.508
1613162470311,82.508
1613162470368,82.508
1613162470419,82.508
1613162470475,82.508
1613162470529,82.508
1613162470583,82.508
1613162470634,82.508
1613162470685,82.508
1613162470741,82.508
1613162470800,82.508
1613162470859,82.508
1613162470928,82.508
1613162470987,82.508
1613162471041,82.508
1613162471092,82.508
1613162471145,82.508
1613162471214,82.508
1613162471274,82.508
1613162471327,82.508
1613162471390,82.508
1613162471444,82.508
1613162471514,82.508
1613162471568,82.508
1613162471626,82.508
1613162471680,82.508
1613162471746,82.508
1613162471803,82.508
1613162471858,82.508
1613162471917,82.508
1613162471973,82.508
1613162472029,82.508
1613162472093,82.508
1613162472153,82.508
1613162472205,82.508
1613162472256,82.508
1613162472330,82.508
1613162472383,82.508
1613162472450,82.508
1613162472515,82.508
1613162472572,82.508
1613162472637,82.508
1613162472703,82.508
1613162472760,82.508
1613162472832,82.508
1613162472892,82.508
1613162472945,82.508
1613162472996,82.508
1613162473048,82.508
1613162473099,82.508
1613162473150,82.508
1613162473201,82.508
1613162473257,82.508
1613162473310,82.508
1613162473362,82.508
